run_id,model,method,task,question_id,signature,corrected_f1,corrected_precision,corrected_recall,predicted_count,ground_truth_count,recovery
full-gemini-3.7-flash-tier3-task7-rlm-x100-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task7-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.9924242424242424,1.0,0.9849624060150376,131,133,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.9921259842519685,1.0,0.984375,63,64,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,extra selections only,0.44791666666666674,0.28859060402684567,1.0,149,43,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,extra selections only,0.9212730318257956,0.8540372670807453,1.0,322,275,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r01,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,omissions only,0.9992737835875091,1.0,0.9985486211901307,2064,2067,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.9924242424242424,1.0,0.9849624060150376,131,133,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.9921259842519685,1.0,0.984375,63,64,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,extra selections only,0.44791666666666674,0.28859060402684567,1.0,149,43,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,omissions only,0.41498559077809805,1.0,0.26181818181818184,72,275,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r02,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,2067,2067,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.9924242424242424,1.0,0.9849624060150376,131,133,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.9921259842519685,1.0,0.984375,63,64,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,extra selections only,0.44791666666666674,0.28859060402684567,1.0,149,43,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,omissions only,0.9981785063752276,1.0,0.9963636363636363,274,275,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r03,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,omissions only,0.9992737835875091,1.0,0.9985486211901307,2064,2067,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8484848484848484,1.0,0.7368421052631579,98,133,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.9921259842519685,1.0,0.984375,63,64,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,extra selections only,0.4455958549222798,0.2866666666666667,1.0,150,43,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,extra selections only,0.9212730318257956,0.8540372670807453,1.0,322,275,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r04,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,omissions only,0.9992737835875091,1.0,0.9985486211901307,2064,2067,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.9924242424242424,1.0,0.9849624060150376,131,133,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.9921259842519685,1.0,0.984375,63,64,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,extra selections only,0.44791666666666674,0.28859060402684567,1.0,149,43,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,omissions only,0.9981785063752276,1.0,0.9963636363636363,274,275,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task7-rlm-xfull-r05,Gemini 3.7 Flash,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,omissions only,0.9992737835875091,1.0,0.9985486211901307,2064,2067,rlm-final-answer-box-wrapped
full-gpt-5-mini-tier3-task10-codeact-x100-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.4444444444444445,0.5,0.4,4,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.5714285714285715,1.0,0.4,2,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.4444444444444445,0.5,0.4,4,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x100-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.5,0.6666666666666666,0.4,3,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.7692307692307693,0.625,1.0,8,5,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x100-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,omissions only,0.5714285714285715,1.0,0.4,2,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.5,0.6666666666666666,0.4,3,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x100-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x100-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,extra selections only,0.7692307692307693,0.625,1.0,8,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.7692307692307693,0.625,1.0,8,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x100-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.28571428571428575,0.5,0.2,2,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x100-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.5333333333333333,0.5333333333333333,0.5333333333333333,15,15,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x500-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,extra selections only,0.47619047619047616,0.3125,1.0,16,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r01,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.5333333333333333,0.5333333333333333,0.5333333333333333,15,15,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,empty answer,0.0,0.0,0.0,0,5,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x500-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.0,0.0,0.0,3,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r02,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.3018867924528302,0.21052631578947367,0.5333333333333333,38,15,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,mixed omissions and extras,0.24242424242424243,0.14285714285714285,0.8,28,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.5555555555555556,0.38461538461538464,1.0,13,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.0,0.0,0.0,1,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r03,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x500-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.5333333333333333,0.5333333333333333,0.5333333333333333,15,15,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x500-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,mixed omissions and extras,0.8000000000000002,0.8,0.8,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,empty answer,0.0,0.0,0.0,0,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.0,0.0,0.0,6,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r04,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.5333333333333333,0.5333333333333333,0.5333333333333333,15,15,codeact-answer-line
full-gpt-5-mini-tier3-task10-codeact-x500-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,mixed omissions and extras,0.4615384615384615,0.375,0.6,8,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.5555555555555556,0.38461538461538464,1.0,13,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,extra selections only,0.7142857142857143,0.5555555555555556,1.0,9,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-codeact-x500-r05,GPT-5 mini,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gpt-5-mini-tier3-task10-rlm-x100-r01,GPT-5 mini,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.8333333333333333,0.7142857142857143,1.0,7,5,rlm-final-answer-box-wrapped
full-gpt-5-mini-tier3-task10-rlm-x100-r01,GPT-5 mini,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
